Series ID,Year,Period,Label,Value
LNS14000022,2021,M02,2021 Feb,19.2
LNS14000022,2021,M03,2021 Mar,19.5
LNS14000022,2021,M04,2021 Apr,18.0
LNS14000022,2021,M05,2021 May,14.0
LNS14000022,2021,M06,2021 Jun,9.6
LNS14000022,2021,M07,2021 Jul,10.6
LNS14000022,2021,M08,2021 Aug,14.9
LNS14000022,2021,M09,2021 Sep,17.8
LNS14000022,2021,M10,2021 Oct,12.3
LNS14000022,2021,M11,2021 Nov,9.6
LNS14000022,2021,M12,2021 Dec,12.9
LNS14000022,2022,M01,2022 Jan,12.5
LNS14000022,2022,M02,2022 Feb,11.5
LNS14000022,2022,M03,2022 Mar,7.3
LNS14000022,2022,M04,2022 Apr,12.5
LNS14000022,2022,M05,2022 May,13.9
LNS14000022,2022,M06,2022 Jun,10.0
LNS14000022,2022,M07,2022 Jul,11.8
LNS14000022,2022,M08,2022 Aug,12.4
LNS14000022,2022,M09,2022 Sep,13.9
LNS14000022,2022,M10,2022 Oct,13.0
LNS14000022,2022,M11,2022 Nov,14.1
LNS14000022,2022,M12,2022 Dec,10.2
LNS14000022,2023,M01,2023 Jan,12.9
LNS14000022,2023,M02,2023 Feb,13.7
LNS14000022,2023,M03,2023 Mar,11.5
LNS14000022,2023,M04,2023 Apr,10.1
LNS14000022,2023,M05,2023 May,12.0
LNS14000022,2023,M06,2023 Jun,14.6
LNS14000022,2023,M07,2023 Jul,16.4
LNS14000022,2023,M08,2023 Aug,19.2
LNS14000022,2023,M09,2023 Sep,11.5
LNS14000022,2023,M10,2023 Oct,17.3
LNS14000022,2023,M11,2023 Nov,13.5
LNS14000022,2023,M12,2023 Dec,12.4
LNS14000022,2024,M01,2024 Jan,15.2
LNS14000022,2024,M02,2024 Feb,14.1
LNS14000022,2024,M03,2024 Mar,9.5
LNS14000022,2024,M04,2024 Apr,12.2
LNS14000022,2024,M05,2024 May,16.3
LNS14000022,2024,M06,2024 Jun,16.6
LNS14000022,2024,M07,2024 Jul,14.4
LNS14000022,2024,M08,2024 Aug,17.3
LNS14000022,2024,M09,2024 Sep,21.1
LNS14000022,2024,M10,2024 Oct,18.2
LNS14000022,2024,M11,2024 Nov,18.1
LNS14000023,2003,M01,2003 Jan,21.6
LNS14000023,2003,M02,2003 Feb,18.1
LNS14000023,2003,M03,2003 Mar,15.8
LNS14000023,2003,M04,2003 Apr,19.6
LNS14000023,2003,M05,2003 May,15.1
LNS14000023,2003,M06,2003 Jun,29.8
LNS14000023,2003,M07,2003 Jul,14.9
LNS14000023,2003,M08,2003 Aug,15.3
LNS14000023,2003,M09,2003 Sep,12.5
LNS14000023,2003,M10,2003 Oct,16.8
LNS14000023,2003,M11,2003 Nov,13.3
LNS14000023,2003,M12,2003 Dec,16.8
LNS14000023,2004,M01,2004 Jan,19.8
LNS14000023,2004,M02,2004 Feb,20.3
LNS14000023,2004,M03,2004 Mar,21.9
LNS14000023,2004,M04,2004 Apr,17.9
LNS14000023,2004,M05,2004 May,18.7
LNS14000023,2004,M06,2004 Jun,17.1
LNS14000023,2004,M07,2004 Jul,22.5
LNS14000023,2004,M08,2004 Aug,20.9
LNS14000023,2004,M09,2004 Sep,18.2
LNS14000023,2004,M10,2004 Oct,18.3
LNS14000023,2004,M11,2004 Nov,17.9
LNS14000023,2004,M12,2004 Dec,17.9
LNS14000023,2005,M01,2005 Jan,18.5
LNS14000023,2005,M02,2005 Feb,19.0
LNS14000023,2005,M03,2005 Mar,18.8
LNS14000023,2005,M04,2005 Apr,16.4
LNS14000023,2005,M05,2005 May,17.4
LNS14000023,2005,M06,2005 Jun,20.0
LNS14000023,2005,M07,2005 Jul,10.3
LNS14000023,2005,M08,2005 Aug,14.1
LNS14000023,2005,M09,2005 Sep,16.3
LNS14000023,2005,M10,2005 Oct,19.8
LNS14000023,2005,M11,2005 Nov,16.8
LNS14000023,2005,M12,2005 Dec,18.5
LNS14000023,2006,M01,2006 Jan,19.7
LNS14000023,2006,M02,2006 Feb,13.2
LNS14000023,2006,M03,2006 Mar,14.5
LNS14000023,2006,M04,2006 Apr,13.6
LNS14000023,2006,M05,2006 May,12.2
LNS14000023,2006,M06,2006 Jun,12.4
LNS14000023,2006,M07,2006 Jul,13.0
LNS14000023,2006,M08,2006 Aug,12.3
LNS14000023,2006,M09,2006 Sep,17.6
LNS14000023,2006,M10,2006 Oct,11.5
LNS14000023,2006,M11,2006 Nov,15.5
LNS14000023,2006,M12,2006 Dec,14.0
LNS14000023,2007,M01,2007 Jan,16.4
LNS14000023,2007,M02,2007 Feb,15.2
LNS14000023,2007,M03,2007 Mar,14.8
LNS14000023,2007,M04,2007 Apr,18.4
LNS14000023,2007,M05,2007 May,21.0
LNS14000023,2007,M06,2007 Jun,16.8
LNS14000023,2007,M07,2007 Jul,14.2
LNS14000023,2007,M08,2007 Aug,14.0
LNS14000023,2007,M09,2007 Sep,15.2
LNS14000023,2007,M10,2007 Oct,14.1
LNS14000023,2007,M11,2007 Nov,17.8
LNS14000023,2007,M12,2007 Dec,14.8
LNS14000023,2008,M01,2008 Jan,15.2
LNS14000023,2008,M02,2008 Feb,17.5
LNS14000023,2008,M03,2008 Mar,19.2
LNS14000023,2008,M04,2008 Apr,22.2
LNS14000023,2008,M05,2008 May,17.9
LNS14000023,2008,M06,2008 Jun,23.0
LNS14000023,2008,M07,2008 Jul,23.5
LNS14000023,2008,M08,2008 Aug,18.6
LNS14000023,2008,M09,2008 Sep,25.9
LNS14000023,2008,M10,2008 Oct,23.6
LNS14000023,2008,M11,2008 Nov,25.4
LNS14000023,2008,M12,2008 Dec,21.7
LNS14000023,2009,M01,2009 Jan,22.0
LNS14000023,2009,M02,2009 Feb,22.2
LNS14000023,2009,M03,2009 Mar,21.4
LNS14000023,2009,M04,2009 Apr,23.1
LNS14000023,2009,M05,2009 May,23.9
LNS14000023,2009,M06,2009 Jun,24.5
LNS14000023,2009,M07,2009 Jul,22.9
LNS14000023,2009,M08,2009 Aug,32.8
LNS14000023,2009,M09,2009 Sep,28.9
LNS14000023,2009,M10,2009 Oct,29.2
LNS14000023,2009,M11,2009 Nov,29.2
LNS14000023,2009,M12,2009 Dec,31.3
LNS14000023,2010,M01,2010 Jan,28.9
LNS14000023,2010,M02,2010 Feb,27.5
LNS14000023,2010,M03,2010 Mar,25.2
LNS14000023,2010,M04,2010 Apr,27.3
LNS14000023,2010,M05,2010 May,29.8
LNS14000023,2010,M06,2010 Jun,27.8
LNS14000023,2010,M07,2010 Jul,31.1
LNS14000023,2010,M08,2010 Aug,31.0
LNS14000023,2010,M09,2010 Sep,31.3
LNS14000023,2010,M10,2010 Oct,31.3
LNS14000023,2010,M11,2010 Nov,28.4
LNS14000023,2010,M12,2010 Dec,30.0
LNS14000023,2011,M01,2011 Jan,28.6
LNS14000023,2011,M02,2011 Feb,29.4
LNS14000023,2011,M03,2011 Mar,30.7
LNS14000023,2011,M04,2011 Apr,21.4
LNS14000023,2011,M05,2011 May,26.4
LNS14000023,2011,M06,2011 Jun,32.1
LNS14000023,2011,M07,2011 Jul,30.7
LNS14000023,2011,M08,2011 Aug,33.4
LNS14000023,2011,M09,2011 Sep,22.5
LNS14000023,2011,M10,2011 Oct,26.2
LNS14000023,2011,M11,2011 Nov,29.8
LNS14000023,2011,M12,2011 Dec,26.7
LNS14000023,2012,M01,2012 Jan,21.7
LNS14000023,2012,M02,2012 Feb,23.6
LNS14000023,2012,M03,2012 Mar,27.8
LNS14000023,2012,M04,2012 Apr,26.9
LNS14000023,2012,M05,2012 May,31.0
LNS14000023,2012,M06,2012 Jun,26.0
LNS14000023,2012,M07,2012 Jul,24.6
LNS14000023,2012,M08,2012 Aug,23.3
LNS14000023,2012,M09,2012 Sep,24.8
LNS14000023,2012,M10,2012 Oct,28.0
LNS14000023,2012,M11,2012 Nov,30.3
LNS14000023,2012,M12,2012 Dec,27.9
LNS14000023,2013,M01,2013 Jan,22.3
LNS14000023,2013,M02,2013 Feb,30.1
LNS14000023,2013,M03,2013 Mar,29.9
LNS14000023,2013,M04,2013 Apr,30.9
LNS14000023,2013,M05,2013 May,29.8
LNS14000023,2013,M06,2013 Jun,21.8
LNS14000023,2013,M07,2013 Jul,30.4
LNS14000023,2013,M08,2013 Aug,27.3
LNS14000023,2013,M09,2013 Sep,21.7
LNS14000023,2013,M10,2013 Oct,25.8
LNS14000023,2013,M11,2013 Nov,23.4
LNS14000023,2013,M12,2013 Dec,26.7
LNS14000023,2014,M01,2014 Jan,26.4
LNS14000023,2014,M02,2014 Feb,25.8
LNS14000023,2014,M03,2014 Mar,22.7
LNS14000023,2014,M04,2014 Apr,22.5
LNS14000023,2014,M05,2014 May,19.5
LNS14000023,2014,M06,2014 Jun,24.3
LNS14000023,2014,M07,2014 Jul,27.1
LNS14000023,2014,M08,2014 Aug,21.4
LNS14000023,2014,M09,2014 Sep,24.7
LNS14000023,2014,M10,2014 Oct,19.3
LNS14000023,2014,M11,2014 Nov,18.0
LNS14000023,2014,M12,2014 Dec,18.7
LNS14000023,2015,M01,2015 Jan,19.2
LNS14000023,2015,M02,2015 Feb,19.6
LNS14000023,2015,M03,2015 Mar,19.9
LNS14000023,2015,M04,2015 Apr,20.4
LNS14000023,2015,M05,2015 May,13.7
LNS14000023,2015,M06,2015 Jun,18.5
LNS14000023,2015,M07,2015 Jul,14.2
LNS14000023,2015,M08,2015 Aug,21.3
LNS14000023,2015,M09,2015 Sep,20.7
LNS14000023,2015,M10,2015 Oct,22.7
LNS14000023,2015,M11,2015 Nov,13.7
LNS14000023,2015,M12,2015 Dec,15.1
LNS14000023,2016,M01,2016 Jan,16.7
LNS14000023,2016,M02,2016 Feb,17.8
LNS14000023,2016,M03,2016 Mar,17.6
LNS14000023,2016,M04,2016 Apr,18.0
LNS14000023,2016,M05,2016 May,19.0
LNS14000023,2016,M06,2016 Jun,16.0
LNS14000023,2016,M07,2016 Jul,13.9
LNS14000023,2016,M08,2016 Aug,13.2
LNS14000023,2016,M09,2016 Sep,16.7
LNS14000023,2016,M10,2016 Oct,12.6
LNS14000023,2016,M11,2016 Nov,13.6
LNS14000023,2016,M12,2016 Dec,13.3
LNS14000023,2017,M01,2017 Jan,16.0
LNS14000023,2017,M02,2017 Feb,16.0
LNS14000023,2017,M03,2017 Mar,15.3
LNS14000023,2017,M04,2017 Apr,15.8
LNS14000023,2017,M05,2017 May,14.0
LNS14000023,2017,M06,2017 Jun,15.4
LNS14000023,2017,M07,2017 Jul,13.5
LNS14000023,2017,M08,2017 Aug,10.2
LNS14000023,2017,M09,2017 Sep,10.0
LNS14000023,2017,M10,2017 Oct,14.3
LNS14000023,2017,M11,2017 Nov,13.3
LNS14000023,2017,M12,2017 Dec,15.8
LNS14000023,2018,M01,2018 Jan,17.4
LNS14000023,2018,M02,2018 Feb,12.9
LNS14000023,2018,M03,2018 Mar,11.2
LNS14000023,2018,M04,2018 Apr,13.1
LNS14000023,2018,M05,2018 May,11.0
LNS14000023,2018,M06,2018 Jun,10.8
LNS14000023,2018,M07,2018 Jul,15.1
LNS14000023,2018,M08,2018 Aug,12.0
LNS14000023,2018,M09,2018 Sep,14.6
LNS14000023,2018,M10,2018 Oct,12.0
LNS14000023,2018,M11,2018 Nov,13.2
LNS14000023,2018,M12,2018 Dec,12.0
LNS14000023,2019,M01,2019 Jan,19.0
LNS14000023,2019,M02,2019 Feb,18.4
LNS14000023,2019,M03,2019 Mar,14.4
LNS14000023,2019,M04,2019 Apr,12.6
LNS14000023,2019,M05,2019 May,11.7
LNS14000023,2019,M06,2019 Jun,17.1
LNS14000023,2019,M07,2019 Jul,16.7
LNS14000023,2019,M08,2019 Aug,14.6
LNS14000023,2019,M09,2019 Sep,15.1
LNS14000023,2019,M10,2019 Oct,14.3
LNS14000023,2019,M11,2019 Nov,15.9
LNS14000023,2019,M12,2019 Dec,17.3
LNS14000023,2020,M01,2020 Jan,14.5
LNS14000023,2020,M02,2020 Feb,15.8
LNS14000023,2020,M03,2020 Mar,17.0
LNS14000023,2020,M04,2020 Apr,37.2
LNS14000023,2020,M05,2020 May,34.6
LNS14000023,2020,M06,2020 Jun,26.0
LNS14000023,2020,M07,2020 Jul,18.5
LNS14000023,2020,M08,2020 Aug,17.3
LNS14000023,2020,M09,2020 Sep,20.8
LNS14000023,2020,M10,2020 Oct,12.4
LNS14000023,2020,M11,2020 Nov,15.7
LNS14000023,2020,M12,2020 Dec,18.8
LNS14000023,2021,M01,2021 Jan,19.8
LNS14000023,2021,M02,2021 Feb,15.3
LNS14000023,2021,M03,2021 Mar,13.2
LNS14000023,2021,M04,2021 Apr,15.7
LNS14000023,2021,M05,2021 May,14.5
LNS14000023,2021,M06,2021 Jun,17.1
LNS14000023,2021,M07,2021 Jul,10.5
LNS14000023,2021,M08,2021 Aug,14.2
LNS14000023,2021,M09,2021 Sep,17.1
LNS14000023,2021,M10,2021 Oct,18.6
LNS14000023,2021,M11,2021 Nov,14.8
LNS14000023,2021,M12,2021 Dec,11.9
LNS14000023,2022,M01,2022 Jan,11.7
LNS14000023,2022,M02,2022 Feb,8.4
LNS14000023,2022,M03,2022 Mar,7.0
LNS14000023,2022,M04,2022 Apr,10.6
LNS14000023,2022,M05,2022 May,10.4
LNS14000023,2022,M06,2022 Jun,14.4
LNS14000023,2022,M07,2022 Jul,18.4
LNS14000023,2022,M08,2022 Aug,11.7
LNS14000023,2022,M09,2022 Sep,13.6
LNS14000023,2022,M10,2022 Oct,10.8
LNS14000023,2022,M11,2022 Nov,7.9
LNS14000023,2022,M12,2022 Dec,8.1
LNS14000023,2023,M01,2023 Jan,4.0
LNS14000023,2023,M02,2023 Feb,11.0
LNS14000023,2023,M03,2023 Mar,13.6
LNS14000023,2023,M04,2023 Apr,13.0
LNS14000023,2023,M05,2023 May,8.4
LNS14000023,2023,M06,2023 Jun,8.9
LNS14000023,2023,M07,2023 Jul,10.6
LNS14000023,2023,M08,2023 Aug,12.4
LNS14000023,2023,M09,2023 Sep,11.4
LNS14000023,2023,M10,2023 Oct,15.6
LNS14000023,2023,M11,2023 Nov,13.5
LNS14000023,2023,M12,2023 Dec,11.6
LNS14000023,2024,M01,2024 Jan,7.6
LNS14000023,2024,M02,2024 Feb,17.7
LNS14000023,2024,M03,2024 Mar,15.2
LNS14000023,2024,M04,2024 Apr,12.8
LNS14000023,2024,M05,2024 May,14.6
LNS14000023,2024,M06,2024 Jun,14.8
LNS14000023,2024,M07,2024 Jul,15.0
LNS14000023,2024,M08,2024 Aug,18.4
LNS14000023,2024,M09,2024 Sep,18.0
LNS14000023,2024,M10,2024 Oct,17.9
LNS14000023,2024,M11,2024 Nov,15.7
LNS14000024,1948,M01,1948 Jan,3.0
LNS14000024,1948,M02,1948 Feb,3.3
LNS14000024,1948,M03,1948 Mar,3.5
LNS14000024,1948,M04,1948 Apr,3.5
LNS14000024,1948,M05,1948 May,3.3
LNS14000024,1948,M06,1948 Jun,3.2
LNS14000024,1948,M07,1948 Jul,3.1
LNS14000024,1948,M08,1948 Aug,3.4
LNS14000024,1948,M09,1948 Sep,3.4
LNS14000024,1948,M10,1948 Oct,3.4
LNS14000024,1948,M11,1948 Nov,3.4
LNS14000024,1948,M12,1948 Dec,3.6
LNS14000024,1949,M01,1949 Jan,3.8
LNS14000024,1949,M02,1949 Feb,4.2
LNS14000024,1949,M03,1949 Mar,4.4
LNS14000024,1949,M04,1949 Apr,4.7
LNS14000024,1949,M05,1949 May,5.5
LNS14000024,1949,M06,1949 Jun,5.6
LNS14000024,1949,M07,1949 Jul,6.2
LNS14000024,1949,M08,1949 Aug,6.2
LNS14000024,1949,M09,1949 Sep,6.0
LNS14000024,1949,M10,1949 Oct,7.3
LNS14000024,1949,M11,1949 Nov,5.9
LNS14000024,1949,M12,1949 Dec,5.9
LNS14000024,1950,M01,1950 Jan,5.9
LNS14000024,1950,M02,1950 Feb,5.7
LNS14000024,1950,M03,1950 Mar,5.7
LNS14000024,1950,M04,1950 Apr,5.3
LNS14000024,1950,M05,1950 May,5.0
LNS14000024,1950,M06,1950 Jun,4.9
LNS14000024,1950,M07,1950 Jul,4.6
LNS14000024,1950,M08,1950 Aug,4.0
LNS14000024,1950,M09,1950 Sep,4.0
LNS14000024,1950,M10,1950 Oct,3.7
LNS14000024,1950,M11,1950 Nov,3.8
LNS14000024,1950,M12,1950 Dec,3.8
LNS14000024,1951,M01,1951 Jan,3.4
LNS14000024,1951,M02,1951 Feb,3.1
LNS14000024,1951,M03,1951 Mar,3.0
LNS14000024,1951,M04,1951 Apr,2.8
LNS14000024,1951,M05,1951 May,2.7
LNS14000024,1951,M06,1951 Jun,2.9
LNS14000024,1951,M07,1951 Jul,2.7
LNS14000024,1951,M08,1951 Aug,2.8
LNS14000024,1951,M09,1951 Sep,3.0
LNS14000024,1951,M10,1951 Oct,3.2
LNS14000024,1951,M11,1951 Nov,3.1
LNS14000024,1951,M12,1951 Dec,2.8
LNS14000024,1952,M01,1952 Jan,2.7
LNS14000024,1952,M02,1952 Feb,2.8
LNS14000024,1952,M03,1952 Mar,2.6
LNS14000024,1952,M04,1952 Apr,2.6
LNS14000024,1952,M05,1952 May,2.6
LNS14000024,1952,M06,1952 Jun,2.6
LNS14000024,1952,M07,1952 Jul,2.8
LNS14000024,1952,M08,1952 Aug,3.0
LNS14000024,1952,M09,1952 Sep,2.7
LNS14000024,1952,M10,1952 Oct,2.6
LNS14000024,1952,M11,1952 Nov,2.4
LNS14000024,1952,M12,1952 Dec,2.3
LNS14000024,1953,M01,1953 Jan,2.6
LNS14000024,1953,M02,1953 Feb,2.3
LNS14000024,1953,M03,1953 Mar,2.3
LNS14000024,1953,M04,1953 Apr,2.4
LNS14000024,1953,M05,1953 May,2.3
LNS14000024,1953,M06,1953 Jun,2.2
LNS14000024,1953,M07,1953 Jul,2.3
LNS14000024,1953,M08,1953 Aug,2.3
LNS14000024,1953,M09,1953 Sep,2.6
LNS14000024,1953,M10,1953 Oct,2.7
LNS14000024,1953,M11,1953 Nov,3.2
LNS14000024,1953,M12,1953 Dec,4.0
LNS14000024,1954,M01,1954 Jan,4.4
LNS14000024,1954,M02,1954 Feb,4.6
LNS14000024,1954,M03,1954 Mar,5.1
LNS14000024,1954,M04,1954 Apr,5.3
LNS14000024,1954,M05,1954 May,5.4
LNS14000024,1954,M06,1954 Jun,5.3
LNS14000024,1954,M07,1954 Jul,5.3
LNS14000024,1954,M08,1954 Aug,5.5
LNS14000024,1954,M09,1954 Sep,5.6
LNS14000024,1954,M10,1954 Oct,5.3
LNS14000024,1954,M11,1954 Nov,4.9
LNS14000024,1954,M12,1954 Dec,4.6
LNS14000024,1955,M01,1955 Jan,4.5
LNS14000024,1955,M02,1955 Feb,4.2
LNS14000024,1955,M03,1955 Mar,4.2
LNS14000024,1955,M04,1955 Apr,4.3
LNS14000024,1955,M05,1955 May,3.8
LNS14000024,1955,M06,1955 Jun,3.8
LNS14000024,1955,M07,1955 Jul,3.6
LNS14000024,1955,M08,1955 Aug,3.8
LNS14000024,1955,M09,1955 Sep,3.6
LNS14000024,1955,M10,1955 Oct,3.8
LNS14000024,1955,M11,1955 Nov,3.7
LNS14000024,1955,M12,1955 Dec,3.7
LNS14000024,1956,M01,1956 Jan,3.6
LNS14000024,1956,M02,1956 Feb,3.4
LNS14000024,1956,M03,1956 Mar,3.7
LNS14000024,1956,M04,1956 Apr,3.5
LNS14000024,1956,M05,1956 May,3.8
LNS14000024,1956,M06,1956 Jun,3.8
LNS14000024,1956,M07,1956 Jul,3.9
LNS14000024,1956,M08,1956 Aug,3.6
LNS14000024,1956,M09,1956 Sep,3.5
LNS14000024,1956,M10,1956 Oct,3.4
LNS14000024,1956,M11,1956 Nov,3.7
LNS14000024,1956,M12,1956 Dec,3.8
LNS14000024,1957,M01,1957 Jan,3.7
LNS14000024,1957,M02,1957 Feb,3.5
LNS14000024,1957,M03,1957 Mar,3.2
LNS14000024,1957,M04,1957 Apr,3.4
LNS14000024,1957,M05,1957 May,3.6
LNS14000024,1957,M06,1957 Jun,3.7
LNS14000024,1957,M07,1957 Jul,3.6
LNS14000024,1957,M08,1957 Aug,3.6
LNS14000024,1957,M09,1957 Sep,3.9
LNS14000024,1957,M10,1957 Oct,4.1
LNS14000024,1957,M11,1957 Nov,4.6
LNS14000024,1957,M12,1957 Dec,4.6
LNS14000024,1958,M01,1958 Jan,5.2
LNS14000024,1958,M02,1958 Feb,5.9
LNS14000024,1958,M03,1958 Mar,6.1
LNS14000024,1958,M04,1958 Apr,6.8
LNS14000024,1958,M05,1958 May,6.8
LNS14000024,1958,M06,1958 Jun,6.8
LNS14000024,1958,M07,1958 Jul,6.8
LNS14000024,1958,M08,1958 Aug,6.8
LNS14000024,1958,M09,1958 Sep,6.3
LNS14000024,1958,M10,1958 Oct,6.1
LNS14000024,1958,M11,1958 Nov,5.5
LNS14000024,1958,M12,1958 Dec,5.6
LNS14000024,1959,M01,1959 Jan,5.4
LNS14000024,1959,M02,1959 Feb,5.4
LNS14000024,1959,M03,1959 Mar,5.0
LNS14000024,1959,M04,1959 Apr,4.5
LNS14000024,1959,M05,1959 May,4.5
LNS14000024,1959,M06,1959 Jun,4.4
LNS14000024,1959,M07,1959 Jul,4.5
LNS14000024,1959,M08,1959 Aug,4.5
LNS14000024,1959,M09,1959 Sep,4.8
LNS14000024,1959,M10,1959 Oct,5.0
LNS14000024,1959,M11,1959 Nov,5.2
LNS14000024,1959,M12,1959 Dec,4.6
LNS14000024,1960,M01,1960 Jan,4.6
LNS14000024,1960,M02,1960 Feb,4.2
LNS14000024,1960,M03,1960 Mar,4.7
LNS14000024,1960,M04,1960 Apr,4.5
LNS14000024,1960,M05,1960 May,4.5
LNS14000024,1960,M06,1960 Jun,4.7
LNS14000024,1960,M07,1960 Jul,4.9
LNS14000024,1960,M08,1960 Aug,4.9
LNS14000024,1960,M09,1960 Sep,4.9
LNS14000024,1960,M10,1960 Oct,5.3
LNS14000024,1960,M11,1960 Nov,5.5
LNS14000024,1960,M12,1960 Dec,5.8
LNS14000024,1961,M01,1961 Jan,5.8
LNS14000024,1961,M02,1961 Feb,6.1
LNS14000024,1961,M03,1961 Mar,6.1
LNS14000024,1961,M04,1961 Apr,6.3
LNS14000024,1961,M05,1961 May,6.5
LNS14000024,1961,M06,1961 Jun,6.2
LNS14000024,1961,M07,1961 Jul,6.2
LNS14000024,1961,M08,1961 Aug,5.8
LNS14000024,1961,M09,1961 Sep,5.8
LNS14000024,1961,M10,1961 Oct,5.7
LNS14000024,1961,M11,1961 Nov,5.3
LNS14000024,1961,M12,1961 Dec,5.3
LNS14000024,1962,M01,1962 Jan,5.0
LNS14000024,1962,M02,1962 Feb,4.7
LNS14000024,1962,M03,1962 Mar,4.8
LNS14000024,1962,M04,1962 Apr,4.8
LNS14000024,1962,M05,1962 May,4.8
LNS14000024,1962,M06,1962 Jun,4.8
LNS14000024,1962,M07,1962 Jul,4.8
LNS14000024,1962,M08,1962 Aug,5.0
LNS14000024,1962,M09,1962 Sep,4.9
LNS14000024,1962,M10,1962 Oct,4.7
LNS14000024,1962,M11,1962 Nov,4.9
LNS14000024,1962,M12,1962 Dec,4.9
LNS14000024,1963,M01,1963 Jan,5.0
LNS14000024,1963,M02,1963 Feb,5.1
LNS14000024,1963,M03,1963 Mar,4.8
LNS14000024,1963,M04,1963 Apr,4.8
LNS14000024,1963,M05,1963 May,4.9
LNS14000024,1963,M06,1963 Jun,4.7
LNS14000024,1963,M07,1963 Jul,4.7
LNS14000024,1963,M08,1963 Aug,4.6
LNS14000024,1963,M09,1963 Sep,4.5
LNS14000024,1963,M10,1963 Oct,4.6
LNS14000024,1963,M11,1963 Nov,4.8
LNS14000024,1963,M12,1963 Dec,4.7
LNS14000024,1964,M01,1964 Jan,4.7
LNS14000024,1964,M02,1964 Feb,4.6
LNS14000024,1964,M03,1964 Mar,4.6
LNS14000024,1964,M04,1964 Apr,4.4
LNS14000024,1964,M05,1964 May,4.2
LNS14000024,1964,M06,1964 Jun,4.3
LNS14000024,1964,M07,1964 Jul,4.2
LNS14000024,1964,M08,1964 Aug,4.1
LNS14000024,1964,M09,1964 Sep,4.2
LNS14000024,1964,M10,1964 Oct,4.2
LNS14000024,1964,M11,1964 Nov,4.0
LNS14000024,1964,M12,1964 Dec,4.0
LNS14000024,1965,M01,1965 Jan,3.9
LNS14000024,1965,M02,1965 Feb,4.1
LNS14000024,1965,M03,1965 Mar,3.8
LNS14000024,1965,M04,1965 Apr,3.9
LNS14000024,1965,M05,1965 May,3.7
LNS14000024,1965,M06,1965 Jun,3.7
LNS14000024,1965,M07,1965 Jul,3.5
LNS14000024,1965,M08,1965 Aug,3.5
LNS14000024,1965,M09,1965 Sep,3.4
LNS14000024,1965,M10,1965 Oct,3.3
LNS14000024,1965,M11,1965 Nov,3.3
LNS14000024,1965,M12,1965 Dec,3.2
LNS14000024,1966,M01,1966 Jan,3.1
LNS14000024,1966,M02,1966 Feb,3.0
LNS14000024,1966,M03,1966 Mar,3.0
LNS14000024,1966,M04,1966 Apr,2.9
LNS14000024,1966,M05,1966 May,3.0
LNS14000024,1966,M06,1966 Jun,2.9
LNS14000024,1966,M07,1966 Jul,2.9
LNS14000024,1966,M08,1966 Aug,3.0
LNS14000024,1966,M09,1966 Sep,2.8
LNS14000024,1966,M10,1966 Oct,2.8
LNS14000024,1966,M11,1966 Nov,2.8
LNS14000024,1966,M12,1966 Dec,3.0
LNS14000024,1967,M01,1967 Jan,3.1
LNS14000024,1967,M02,1967 Feb,3.0
LNS14000024,1967,M03,1967 Mar,3.1
LNS14000024,1967,M04,1967 Apr,3.0
LNS14000024,1967,M05,1967 May,3.0
LNS14000024,1967,M06,1967 Jun,3.0
LNS14000024,1967,M07,1967 Jul,2.9
LNS14000024,1967,M08,1967 Aug,2.9
LNS14000024,1967,M09,1967 Sep,3.0
LNS14000024,1967,M10,1967 Oct,3.1
LNS14000024,1967,M11,1967 Nov,3.0
LNS14000024,1967,M12,1967 Dec,3.0
LNS14000024,1968,M01,1968 Jan,3.0
LNS14000024,1968,M02,1968 Feb,3.0
LNS14000024,1968,M03,1968 Mar,2.9
LNS14000024,1968,M04,1968 Apr,2.7
LNS14000024,1968,M05,1968 May,2.6
LNS14000024,1968,M06,1968 Jun,2.8
LNS14000024,1968,M07,1968 Jul,2.7
LNS14000024,1968,M08,1968 Aug,2.7
LNS14000024,1968,M09,1968 Sep,2.6
LNS14000024,1968,M10,1968 Oct,2.6
LNS14000024,1968,M11,1968 Nov,2.6
LNS14000024,1968,M12,1968 Dec,2.5
LNS14000024,1969,M01,1969 Jan,2.6
LNS14000024,1969,M02,1969 Feb,2.6
LNS14000024,1969,M03,1969 Mar,2.6
LNS14000024,1969,M04,1969 Apr,2.6
LNS14000024,1969,M05,1969 May,2.6
LNS14000024,1969,M06,1969 Jun,2.7
LNS14000024,1969,M07,1969 Jul,2.7
LNS14000024,1969,M08,1969 Aug,2.7
LNS14000024,1969,M09,1969 Sep,2.9
LNS14000024,1969,M10,1969 Oct,2.9
LNS14000024,1969,M11,1969 Nov,2.7
LNS14000024,1969,M12,1969 Dec,2.7
LNS14000024,1970,M01,1970 Jan,3.0
LNS14000024,1970,M02,1970 Feb,3.3
LNS14000024,1970,M03,1970 Mar,3.5
LNS14000024,1970,M04,1970 Apr,3.6
LNS14000024,1970,M05,1970 May,3.8
LNS14000024,1970,M06,1970 Jun,3.9
LNS14000024,1970,M07,1970 Jul,4.1
LNS14000024,1970,M08,1970 Aug,4.1
LNS14000024,1970,M09,1970 Sep,4.3
LNS14000024,1970,M10,1970 Oct,4.4
LNS14000024,1970,M11,1970 Nov,4.8
LNS14000024,1970,M12,1970 Dec,5.0
LNS14000024,1971,M01,1971 Jan,4.9
